PERSON ID;OTHER PERSON ID;SUBJECT_IN_FRAME_ID;SEQUENCE;MODE;AVG;MAX;MIN
005;033;033;01;looking_around_with_occlusion;0.997823;1.000000;0.949740
005;033;033;02;frontal_gaze;0.998466;1.000000;0.986660
005;033;033;02;looking_around;0.997598;1.000000;0.955288
005;033;033;02;looking_around_with_occlusion;0.994655;1.000000;0.797148
005;040;005;01;frontal_gaze;0.994165;1.000000;0.953063
005;040;005;01;looking_around;0.993645;1.000000;0.500000
005;040;005;01;looking_around_with_occlusion;0.997527;1.000000;0.886070
005;040;005;02;frontal_gaze;0.989347;1.000000;0.775690
005;040;005;02;looking_around_with_occlusion;0.991896;1.000000;0.742410
005;040;040;01;frontal_gaze;0.998587;1.000000;0.982314
005;040;040;01;looking_around;0.999005;1.000000;0.974056
005;040;040;01;looking_around_with_occlusion;0.998290;1.000000;0.962036
005;040;040;02;frontal_gaze;0.995001;1.000000;0.909474
005;040;040;02;looking_around;0.998310;1.000000;0.807752
005;040;040;02;looking_around_with_occlusion;0.999220;1.000000;0.972538
005;059;005;01;frontal_gaze;0.977510;1.000000;0.646877
005;059;005;01;looking_around;0.977786;1.000000;0.163702
005;059;005;01;looking_around_with_occlusion;0.988009;1.000000;0.589554
005;059;005;02;frontal_gaze;0.929221;1.000000;0.322982
005;059;005;02;looking_around_with_occlusion;0.960059;1.000000;0.185981
005;059;059;01;frontal_gaze;0.995959;1.000000;0.944880
005;059;059;01;looking_around;0.990744;1.000000;0.813609
005;059;059;01;looking_around_with_occlusion;0.990630;1.000000;0.838692
005;059;059;02;frontal_gaze;0.997700;1.000000;0.967593
005;059;059;02;looking_around;0.992507;1.000000;0.827030
005;059;059;02;looking_around_with_occlusion;0.982408;1.000000;0.557813
006;009;006;01;frontal_gaze;0.867916;1.000000;0.117725
006;009;006;01;looking_around;0.919617;1.000000;0.184892
006;009;006;01;looking_around_with_occlusion;0.949285;1.000000;0.145629
006;009;006;02;frontal_gaze;0.939482;1.000000;0.253736
006;009;006;02;looking_around;0.968575;1.000000;0.396008
006;009;006;02;looking_around_with_occlusion;0.953853;1.000000;0.091884
006;009;009;01;frontal_gaze;0.938316;0.999999;0.193475
006;009;009;01;looking_around;0.913990;1.000000;0.367729
006;009;009;01;looking_around_with_occlusion;0.870979;1.000000;0.256125
006;009;009;02;frontal_gaze;0.885631;1.000000;0.091999
006;009;009;02;looking_around;0.960032;1.000000;0.274787
006;009;009;02;looking_around_with_occlusion;0.995340;1.000000;0.838553
006;023;006;01;frontal_gaze;0.970828;1.000000;0.508629
006;023;006;01;looking_around;0.993933;1.000000;0.860190
006;023;006;01;looking_around_with_occlusion;0.990170;1.000000;0.449413
006;023;006;02;frontal_gaze;0.988571;1.000000;0.850229
006;023;006;02;looking_around;0.998075;1.000000;0.938067
006;023;006;02;looking_around_with_occlusion;0.996043;1.000000;0.791822
006;023;023;01;frontal_gaze;0.994397;1.000000;0.853143
006;023;023;01;looking_around;0.992401;1.000000;0.813189
006;023;023;01;looking_around_with_occlusion;0.997096;1.000000;0.935321
006;023;023;02;frontal_gaze;0.995516;1.000000;0.892124
006;023;023;02;looking_around;0.997760;1.000000;0.925703
006;023;023;02;looking_around_with_occlusion;0.992956;1.000000;0.883167
006;031;006;01;frontal_gaze;0.997265;1.000000;0.916342
006;031;006;01;looking_around;0.999278;1.000000;0.934014
006;031;006;01;looking_around_with_occlusion;0.999436;1.000000;0.970248
006;031;006;02;frontal_gaze;0.997904;1.000000;0.919902
006;031;006;02;looking_around;0.999632;1.000000;0.981763
006;031;006;02;looking_around_with_occlusion;0.999255;1.000000;0.965950
006;031;031;01;frontal_gaze;0.996711;1.000000;0.913759
006;031;031;01;looking_around;0.997955;1.000000;0.960234
006;031;031;01;looking_around_with_occlusion;0.992983;1.000000;0.882653
006;031;031;02;frontal_gaze;0.997963;1.000000;0.928793
006;031;031;02;looking_around;0.998821;1.000000;0.973521
006;031;031;02;looking_around_with_occlusion;0.992473;1.000000;0.734314
006;033;006;01;frontal_gaze;0.997330;1.000000;0.900075
006;033;006;01;looking_around;0.999844;1.000000;0.990891
006;033;006;01;looking_around_with_occlusion;0.999699;1.000000;0.981193
006;033;006;02;frontal_gaze;0.999703;1.000000;0.991061
006;033;006;02;looking_around;0.999970;1.000000;0.996171
006;033;006;02;looking_around_with_occlusion;0.999836;1.000000;0.989408
006;033;033;01;frontal_gaze;0.999639;1.000000;0.994650
006;033;033;01;looking_around;0.999272;1.000000;0.962806
006;033;033;01;looking_around_with_occlusion;0.999840;1.000000;0.989573
006;033;033;02;frontal_gaze;0.999864;1.000000;0.991885
006;033;033;02;looking_around;0.999192;1.000000;0.978670
006;033;033;02;looking_around_with_occlusion;0.997376;1.000000;0.907170
006;035;006;01;frontal_gaze;0.956867;1.000000;0.430139
006;035;006;01;looking_around;0.991387;1.000000;0.849753
006;035;006;01;looking_around_with_occlusion;0.983017;1.000000;0.513533
006;035;006;02;frontal_gaze;0.991021;1.000000;0.837061
006;035;006;02;looking_around;0.997104;1.000000;0.938519
006;035;006;02;looking_around_with_occlusion;0.994258;1.000000;0.797813
006;035;035;01;frontal_gaze;0.974173;1.000000;0.518065
006;035;035;01;looking_around;0.976173;1.000000;0.505102
006;035;035;01;looking_around_with_occlusion;0.990450;1.000000;0.355168
006;035;035;02;frontal_gaze;0.969935;1.000000;0.393125
006;035;035;02;looking_around;0.994139;1.000000;0.733578
006;035;035;02;looking_around_with_occlusion;0.988961;1.000000;0.560625
006;036;006;01;frontal_gaze;0.973372;1.000000;0.500000
006;036;006;01;looking_around;0.994488;1.000000;0.881325
006;036;006;01;looking_around_with_occlusion;0.993333;1.000000;0.755310
006;036;006;02;frontal_gaze;0.985700;1.000000;0.685144
006;036;006;02;looking_around;0.997217;1.000000;0.902735
006;036;006;02;looking_around_with_occlusion;0.993389;1.000000;0.613132
006;036;036;01;frontal_gaze;0.997528;1.000000;0.973432
006;036;036;01;looking_around;0.998244;1.000000;0.974360
006;036;036;01;looking_around_with_occlusion;0.998955;1.000000;0.981964
006;036;036;02;frontal_gaze;0.991200;1.000000;0.880299
006;036;036;02;looking_around;0.996213;1.000000;0.809959
006;036;036;02;looking_around_with_occlusion;0.997373;1.000000;0.920121
006;048;006;01;frontal_gaze;0.991647;1.000000;0.719289
006;048;006;01;looking_around;0.999422;1.000000;0.962293
006;048;006;01;looking_around_with_occlusion;0.999327;1.000000;0.956965
006;048;006;02;frontal_gaze;0.999031;1.000000;0.967258
006;048;006;02;looking_around;0.999835;1.000000;0.986487
006;048;006;02;looking_around_with_occlusion;0.999552;1.000000;0.957030
006;048;048;01;frontal_gaze;0.999921;1.000000;0.991166
006;048;048;01;looking_around;0.999954;1.000000;0.986898
006;048;048;01;looking_around_with_occlusion;0.999897;1.000000;0.989228
006;048;048;02;frontal_gaze;0.999945;1.000000;0.993125
006;048;048;02;looking_around;0.999994;1.000000;0.997408
006;048;048;02;looking_around_with_occlusion;0.999671;1.000000;0.962578
007;034;007;01;frontal_gaze;0.984232;1.000000;0.740343
007;034;007;01;looking_around;0.992117;1.000000;0.859377
007;034;007;01;looking_around_with_occlusion;0.994527;1.000000;0.783834
007;034;007;02;frontal_gaze;0.989195;1.000000;0.786772
007;034;007;02;looking_around;0.987214;1.000000;0.576834
007;034;007;02;looking_around_with_occlusion;0.992456;1.000000;0.831842
007;034;034;01;frontal_gaze;0.995853;1.000000;0.893459
007;034;034;01;looking_around;0.994378;1.000000;0.900174
007;034;034;01;looking_around_with_occlusion;0.997854;1.000000;0.977601
007;034;034;02;frontal_gaze;0.996618;1.000000;0.775364
007;034;034;02;looking_around;0.998201;1.000000;0.956273
007;034;034;02;looking_around_with_occlusion;0.993463;1.000000;0.670484
008;012;008;01;frontal_gaze;0.883019;1.000000;0.055923
008;012;008;01;looking_around;0.923578;1.000000;0.126716
008;012;008;01;looking_around_with_occlusion;0.974691;1.000000;0.500000
008;012;008;02;frontal_gaze;0.926495;1.000000;0.065171
008;012;008;02;looking_around;0.901158;1.000000;0.039094
008;012;008;02;looking_around_with_occlusion;0.981562;1.000000;0.606146
008;012;012;01;frontal_gaze;0.899496;1.000000;0.227303
008;012;012;01;looking_around;0.905190;1.000000;0.013271
008;012;012;01;looking_around_with_occlusion;0.958865;1.000000;0.414470
008;012;012;02;frontal_gaze;0.779481;1.000000;0.010151
008;012;012;02;looking_around;0.862590;1.000000;0.036833
008;012;012;02;looking_around_with_occlusion;0.855133;1.000000;0.000639
008;013;008;01;frontal_gaze;0.960138;1.000000;0.390716
008;013;008;01;looking_around;0.968155;1.000000;0.395554
008;013;008;01;looking_around_with_occlusion;0.985772;1.000000;0.659447
008;013;008;02;frontal_gaze;0.963435;1.000000;0.227566
008;013;008;02;looking_around;0.950147;1.000000;0.032678
008;013;008;02;looking_around_with_occlusion;0.995744;1.000000;0.889642
008;013;013;01;frontal_gaze;0.987395;1.000000;0.713428
008;013;013;01;looking_around;0.974741;1.000000;0.508084
008;013;013;01;looking_around_with_occlusion;0.984646;1.000000;0.719229
008;013;013;02;frontal_gaze;0.951287;1.000000;0.343919
008;013;013;02;looking_around;0.978770;1.000000;0.592062
008;013;013;02;looking_around_with_occlusion;0.992030;1.000000;0.806898
008;049;008;01;frontal_gaze;0.951831;1.000000;0.239667
008;049;008;01;looking_around;0.954590;1.000000;0.243595
008;049;008;01;looking_around_with_occlusion;0.985443;1.000000;0.679360
008;049;008;02;frontal_gaze;0.960368;1.000000;0.216145
008;049;008;02;looking_around;0.922515;1.000000;0.037847
008;049;008;02;looking_around_with_occlusion;0.990968;1.000000;0.737550
008;049;049;01;frontal_gaze;0.962501;1.000000;0.319904
008;049;049;01;looking_around;0.969694;1.000000;0.279682
008;049;049;01;looking_around_with_occlusion;0.963229;1.000000;0.130463
008;049;049;02;frontal_gaze;0.888837;1.000000;0.018701
008;049;049;02;looking_around;0.946048;1.000000;0.265445
008;049;049;02;looking_around_with_occlusion;0.955198;1.000000;0.073564
008;061;008;01;frontal_gaze;0.933106;1.000000;0.205574
008;061;008;01;looking_around;0.942337;1.000000;0.124617
008;061;008;01;looking_around_with_occlusion;0.986954;1.000000;0.770712
008;061;008;02;frontal_gaze;0.950328;1.000000;0.114813
008;061;008;02;looking_around;0.934016;1.000000;0.033180
008;061;008;02;looking_around_with_occlusion;0.984216;1.000000;0.597836
008;061;061;01;frontal_gaze;0.992225;1.000000;0.674436
008;061;061;01;looking_around;0.983281;1.000000;0.610040
008;061;061;01;looking_around_with_occlusion;0.985170;1.000000;0.632233
008;061;061;02;frontal_gaze;0.987046;1.000000;0.574937
008;061;061;02;looking_around;0.987288;1.000000;0.693302
008;061;061;02;looking_around_with_occlusion;0.990358;1.000000;0.441892
009;032;009;01;frontal_gaze;0.864000;0.999997;0.127057
009;032;009;01;looking_around;0.775619;1.000000;0.066212
009;032;009;01;looking_around_with_occlusion;0.729798;1.000000;0.038237
009;032;009;02;frontal_gaze;0.757854;1.000000;0.009594
009;032;009;02;looking_around;0.898662;1.000000;0.116586
009;032;009;02;looking_around_with_occlusion;0.986683;1.000000;0.519120
009;032;032;01;frontal_gaze;0.959888;1.000000;0.483729
009;032;032;01;looking_around_with_occlusion;0.960969;1.000000;0.296363
009;032;032;02;frontal_gaze;0.917211;1.000000;0.344637
009;032;032;02;looking_around;0.942718;1.000000;0.381711
009;032;032;02;looking_around_with_occlusion;0.939103;1.000000;0.125689
009;034;009;01;frontal_gaze;0.508042;0.991096;0.004819
009;034;009;01;looking_around;0.499931;1.000000;0.001269
009;034;009;01;looking_around_with_occlusion;0.437553;1.000000;0.000863
009;034;009;02;frontal_gaze;0.509719;1.000000;0.000149
009;034;009;02;looking_around;0.711736;1.000000;0.009300
009;034;009;02;looking_around_with_occlusion;0.951463;1.000000;0.131011
009;034;034;01;frontal_gaze;0.868980;1.000000;0.304101
009;034;034;01;looking_around;0.804624;1.000000;0.063715
009;034;034;01;looking_around_with_occlusion;0.895761;1.000000;0.132376
009;034;034;02;frontal_gaze;0.942545;1.000000;0.385035
009;034;034;02;looking_around;0.950613;1.000000;0.385067
009;034;034;02;looking_around_with_occlusion;0.896136;1.000000;0.110330
009;065;009;01;frontal_gaze;0.379036;0.987392;0.002389
009;065;009;01;looking_around;0.390385;1.000000;0.000344
009;065;009;01;looking_around_with_occlusion;0.369481;1.000000;0.000405
009;065;009;02;frontal_gaze;0.418169;1.000000;0.000039
009;065;009;02;looking_around;0.626744;1.000000;0.001188
009;065;009;02;looking_around_with_occlusion;0.849529;1.000000;0.006543
009;065;065;01;frontal_gaze;0.653487;1.000000;0.005227
009;065;065;01;looking_around;0.715717;1.000000;0.008048
009;065;065;01;looking_around_with_occlusion;0.643750;1.000000;0.000443
009;065;065;02;frontal_gaze;0.761575;1.000000;0.002019
009;065;065;02;looking_around;0.932868;1.000000;0.010812
009;065;065;02;looking_around_with_occlusion;0.914172;1.000000;0.000375
010;004;004;01;frontal_gaze;0.997068;1.000000;0.960711
010;004;004;01;looking_around;0.998124;1.000000;0.963600
010;004;004;02;frontal_gaze;0.997159;1.000000;0.789708
010;004;004;02;looking_around_with_occlusion;0.999951;1.000000;0.994900
010;004;010;01;frontal_gaze;0.849327;1.000000;0.125210
010;004;010;01;looking_around;0.939407;1.000000;0.273102
010;004;010;01;looking_around_with_occlusion;0.991031;1.000000;0.834011
010;004;010;02;frontal_gaze;0.942661;1.000000;0.337797
010;004;010;02;looking_around;0.967670;1.000000;0.354641
010;004;010;02;looking_around_with_occlusion;0.976603;1.000000;0.402764
010;015;010;01;frontal_gaze;0.992215;1.000000;0.713184
010;015;010;01;looking_around;0.976310;1.000000;0.424070
010;015;010;01;looking_around_with_occlusion;0.992478;1.000000;0.769055
010;015;010;02;frontal_gaze;0.986602;1.000000;0.714804
010;015;010;02;looking_around;0.987780;1.000000;0.545250
010;015;010;02;looking_around_with_occlusion;0.987995;1.000000;0.754588
010;015;015;01;frontal_gaze;0.992416;1.000000;0.789878
010;015;015;01;looking_around;0.992889;1.000000;0.832878
