ID_SOGGETTO,SEQUENZA,POSA,AVG,MAX,MIN
ID021,2,frontal_gaze,0.9758507515923568,1.0,0.603324
ID021,2,looking_around,0.9985443426573427,1.0,0.952633
ID021,2,looking_around_with_occlusion,0.998825338888889,1.0,0.956443
ID022,1,frontal_gaze,0.9690312145922747,1.0,0.59112
ID022,1,looking_around,0.9906515075376883,1.0,0.897836
ID022,1,looking_around_with_occlusion,0.9870405652173911,1.0,0.574428
ID022,2,frontal_gaze,0.7900924262295081,1.0,0.010238
ID022,2,looking_around,0.9942535916230366,1.0,0.848706
ID022,2,looking_around_with_occlusion,0.9998539677419355,1.0,0.991386
ID023,1,frontal_gaze,0.9326680291970801,1.0,0.413711
ID023,1,looking_around,0.9160870826446281,1.0,0.261822
ID023,1,looking_around_with_occlusion,0.9629014031007752,1.0,0.604797
ID023,2,frontal_gaze,0.9254574871794871,1.0,0.183197
ID023,2,looking_around,0.982872746153846,1.0,0.589784
ID023,2,looking_around_with_occlusion,0.8628975069444444,1.0,0.172985
ID024,1,frontal_gaze,0.9131954066666667,1.0,0.04193
ID024,1,looking_around,0.9478616511627906,1.0,0.252221
ID024,1,looking_around_with_occlusion,0.9890810465116279,1.0,0.862746
ID024,2,frontal_gaze,0.7411788670886076,1.0,0.020592
ID024,2,looking_around,0.9484274819277109,1.0,0.267062
ID024,2,looking_around_with_occlusion,0.9438083251533742,1.0,0.201645
ID025,1,frontal_gaze,0.8242613931034484,0.999999,0.006031
ID025,1,looking_around,0.934894337837838,1.0,0.158359
ID025,1,looking_around_with_occlusion,0.935297625,1.0,0.197364
ID025,2,frontal_gaze,0.8189510129870129,1.0,0.001596
ID025,2,looking_around,0.9410836397515527,1.0,0.149509
ID026,1,frontal_gaze,0.4317086827586207,1.0,0.0013
ID026,1,looking_around,0.438198296875,1.0,0.002081
ID026,1,looking_around_with_occlusion,0.4125402677165354,1.0,0.004885
ID026,2,frontal_gaze,0.6299119496402878,1.0,0.007613
ID026,2,looking_around,0.6179959242424242,1.0,0.010187
ID026,2,looking_around_with_occlusion,0.8369746013071896,1.0,0.021722
ID027,1,frontal_gaze,0.4597288623853212,0.999999,0.002337
ID027,1,looking_around,0.7512202068965517,0.999997,0.010104
ID027,1,looking_around_with_occlusion,0.8186394251968503,1.0,0.007489
ID027,2,frontal_gaze,0.636570820143885,1.0,0.000193
ID027,2,looking_around,0.8928876744186046,1.0,0.142759
ID027,2,looking_around_with_occlusion,0.9215116377952756,1.0,0.01126
ID028,1,frontal_gaze,0.310254261682243,0.999997,1.9e-05
ID028,1,looking_around,0.7407769912280701,1.0,0.026053
ID028,1,looking_around_with_occlusion,0.48435909999999993,1.0,0.001036
ID028,2,frontal_gaze,0.8037082847222222,1.0,0.000937
ID028,2,looking_around,0.9274376187050359,1.0,0.034819
ID028,2,looking_around_with_occlusion,0.6529568676470588,1.0,7.2e-05
ID029,1,frontal_gaze,0.3658846126760564,1.0,1.9e-05
ID029,1,looking_around,0.4049874085365854,1.0,6e-05
ID029,1,looking_around_with_occlusion,0.3892919810126582,0.967457,2.5e-05
ID029,2,frontal_gaze,0.25278006106870227,1.0,1.1e-05
ID029,2,looking_around,0.2535474827586207,0.999999,0.0001
ID029,2,looking_around_with_occlusion,0.6364763046357617,1.0,0.000151
ID030,1,frontal_gaze,0.2619944326241135,1.0,3e-05
ID030,1,looking_around,0.45904966037735856,1.0,0.001355
ID030,1,looking_around_with_occlusion,0.5885350999999999,1.0,0.001532
ID030,2,frontal_gaze,0.46709297916666664,1.0,0.000155
ID030,2,looking_around,0.7471202971014493,1.0,0.001909
ID030,2,looking_around_with_occlusion,0.8905687966101694,1.0,0.020553
ID031,1,frontal_gaze,0.7210027902097902,0.999999,0.001867
ID031,1,looking_around,0.68141018852459,0.992446,0.023119
ID031,1,looking_around_with_occlusion,0.35253530000000005,0.999996,0.002199
ID031,2,frontal_gaze,0.6778280816326531,1.0,0.003069
ID031,2,looking_around,0.6885952896551724,1.0,0.009378
ID031,2,looking_around_with_occlusion,0.6459323055555556,1.0,0.003365
ID032,1,frontal_gaze,0.9939653741935485,1.0,0.839153
ID032,1,looking_around_with_occlusion,0.9985366771653542,1.0,0.959063
ID032,2,frontal_gaze,0.9913943511450382,1.0,0.930505
ID032,2,looking_around,0.9998719264705883,1.0,0.992248
ID032,2,looking_around_with_occlusion,0.9879769102564103,1.0,0.592489
ID033,1,frontal_gaze,0.7832479078014185,1.0,0.001416
ID033,1,looking_around,0.6593358819875776,1.0,0.005582
ID033,1,looking_around_with_occlusion,0.8010799305555555,1.0,0.054691
ID033,2,frontal_gaze,0.6201409159663867,1.0,0.009423
ID033,2,looking_around,0.563290225,1.0,0.007369
ID033,2,looking_around_with_occlusion,0.8259301911764707,1.0,0.00093
ID034,1,frontal_gaze,0.7124373676470588,1.0,0.066193
ID034,1,looking_around,0.7758107909090908,1.0,0.029006
ID034,1,looking_around_with_occlusion,0.9391862761904763,1.0,0.541278
ID034,2,frontal_gaze,0.8360096476190476,1.0,0.075469
ID034,2,looking_around,0.935703319327731,1.0,0.394949
ID034,2,looking_around_with_occlusion,0.9355613333333334,1.0,0.28898
ID035,1,frontal_gaze,0.6520781111111111,0.997475,0.027693
ID035,1,looking_around,0.9183235785714287,1.0,0.007097
ID035,1,looking_around_with_occlusion,0.9601784999999999,0.999997,0.699927
ID035,2,frontal_gaze,0.6765174420289856,1.0,0.037361
ID035,2,looking_around,0.9250565161290323,1.0,0.346612
ID035,2,looking_around_with_occlusion,0.8418520555555556,1.0,0.019777
ID036,1,frontal_gaze,0.9278714299999998,0.999999,0.555877
ID036,1,looking_around,0.9739157222222222,1.0,0.852651
ID036,1,looking_around_with_occlusion,0.9863884951456311,1.0,0.923462
ID036,2,frontal_gaze,0.7827125130434781,1.0,0.142736
ID036,2,looking_around,0.8678584774774775,1.0,0.249752
ID036,2,looking_around_with_occlusion,0.9658611484374999,1.0,0.307362
ID037,1,frontal_gaze,0.5652152016129033,0.98915,0.021322
ID037,1,looking_around,0.9317116456692913,0.999998,0.53401
ID037,1,looking_around_with_occlusion,0.8401935727272727,1.0,0.044566
ID037,2,frontal_gaze,0.5084264468085107,1.0,0.005293
ID037,2,looking_around,0.8227453383458647,1.0,0.194197
ID037,2,looking_around_with_occlusion,0.7485997054263567,1.0,0.031192
ID038,1,frontal_gaze,0.41988965217391305,0.999999,0.005528
ID038,1,looking_around,0.5594499120879121,0.997293,0.000726
ID038,1,looking_around_with_occlusion,0.4592659016393443,0.969331,7.7e-05
ID038,2,frontal_gaze,0.3415229473684211,1.0,0.000238
ID038,2,looking_around,0.726644953125,1.0,0.001219
ID038,2,looking_around_with_occlusion,0.9052910216216216,1.0,0.007611
ID039,1,frontal_gaze,0.0788690945945946,1.0,3.8e-05
ID039,1,looking_around,0.16363182312925173,1.0,8.2e-05
ID039,1,looking_around_with_occlusion,0.10208265942028985,1.0,0.000152
ID039,2,frontal_gaze,0.2872630349650349,1.0,0.000258
ID039,2,looking_around,0.5235378924050634,1.0,0.000314
ID039,2,looking_around_with_occlusion,0.45328502684563754,1.0,5e-05
ID040,1,frontal_gaze,0.7225892014925372,0.996929,0.004416
ID040,1,looking_around,0.8792898045112781,1.0,0.048815
ID040,1,looking_around_with_occlusion,0.8641073333333333,1.0,0.011052
ID040,2,frontal_gaze,0.5007385954198473,1.0,0.000481
ID040,2,looking_around,0.7566010714285714,1.0,0.00527
ID040,2,looking_around_with_occlusion,0.978335944055944,1.0,0.130186
ID041,1,frontal_gaze,0.9491520597014926,1.0,0.38226
ID041,1,looking_around,0.8424837883211679,0.999995,0.00855
ID041,1,looking_around_with_occlusion,0.7881127557251909,0.996819,0.002528
ID041,2,frontal_gaze,0.9196932265625,1.0,0.373831
ID041,2,looking_around,0.8770903629629629,1.0,0.059876
ID041,2,looking_around_with_occlusion,0.8460430700636942,1.0,0.043453
ID042,1,frontal_gaze,0.40428668032786885,0.98264,0.003831
ID042,1,looking_around,0.6837515702479339,1.0,0.267654
ID042,1,looking_around_with_occlusion,0.7493396078431371,1.0,0.123343
ID042,2,frontal_gaze,0.873576913385827,1.0,0.034679
ID042,2,looking_around,0.9992949536423843,1.0,0.975686
ID042,2,looking_around_with_occlusion,0.5380002833333334,1.0,0.005451
ID043,1,frontal_gaze,0.8874892761194029,1.0,0.020081
ID043,1,looking_around,0.7559631639344263,1.0,0.025133
ID043,1,looking_around_with_occlusion,0.7087152015503876,0.999994,0.006731
ID043,2,frontal_gaze,0.5686500826446281,1.0,0.000551
ID043,2,looking_around,0.9839348712121212,1.0,0.5
ID043,2,looking_around_with_occlusion,0.826409870967742,1.0,0.061485
ID044,1,frontal_gaze,0.3435156571428571,1.0,0.001386
ID044,1,looking_around,0.5850312368421055,1.0,0.001488
ID044,1,looking_around_with_occlusion,0.6579003604651164,1.0,0.052517
ID044,2,frontal_gaze,0.5180046326530612,1.0,0.001764
ID044,2,looking_around,0.8116531213872834,1.0,0.029038
ID044,2,looking_around_with_occlusion,0.5979311317365269,1.0,0.006462
ID045,1,frontal_gaze,0.4830997594936709,1.0,0.000101
ID045,1,looking_around,0.5695334238410596,1.0,0.001131
ID045,1,looking_around_with_occlusion,0.7958284198473282,1.0,0.030956
ID045,2,frontal_gaze,0.4808066709677419,1.0,0.000207
ID045,2,looking_around,0.9214803456790123,1.0,0.003349
ID045,2,looking_around_with_occlusion,0.9953354437499999,1.0,0.827339
ID046,1,frontal_gaze,0.6262647766990291,1.0,0.006491
ID046,1,looking_around,0.7050958444444445,1.0,0.002095
ID046,1,looking_around_with_occlusion,0.43080345121951225,0.999999,0.001357
ID046,2,frontal_gaze,0.64342874566474,1.0,0.000222
ID046,2,looking_around,0.5171228695652174,1.0,0.001724
ID046,2,looking_around_with_occlusion,0.41008298360655737,1.0,0.00048
ID047,1,frontal_gaze,0.9327916646706587,1.0,0.157053
ID047,1,looking_around,0.9545176812080536,1.0,0.293375
ID047,1,looking_around_with_occlusion,0.8962199586563308,1.0,0.227423
ID047,2,frontal_gaze,0.7614697130044843,1.0,0.009498
ID047,2,looking_around,0.8086095967741936,1.0,0.001778
ID047,2,looking_around_with_occlusion,0.7935033592592592,1.0,0.042621
ID048,1,frontal_gaze,0.9819116528925619,1.0,0.519265
ID048,1,looking_around,0.9779552789115645,1.0,0.770228
ID048,1,looking_around_with_occlusion,0.9300593703703703,1.0,0.46704
ID048,2,frontal_gaze,0.9638179716312057,1.0,0.41163
ID048,2,looking_around,0.9824144452054795,1.0,0.772884
ID048,2,looking_around_with_occlusion,0.8858404999999998,1.0,0.139616
ID049,1,frontal_gaze,0.7870844407894736,1.0,0.043233
ID049,1,looking_around,0.7999592360248448,1.0,0.108825
ID049,1,looking_around_with_occlusion,0.7379058181818181,0.994996,0.013602
ID049,2,frontal_gaze,0.5783520235294118,1.0,0.002841
ID049,2,looking_around,0.8078302275862068,1.0,0.03977
ID049,2,looking_around_with_occlusion,0.7755154295302014,1.0,0.025822
ID050,1,frontal_gaze,0.2850823503184713,1.0,6.8e-05
ID050,1,looking_around,0.29591516249999994,0.999999,0.000268
ID050,1,looking_around_with_occlusion,0.32307153164556957,1.0,0.001038
ID050,2,frontal_gaze,0.3890963103448276,1.0,0.000112
ID050,2,looking_around,0.43965253459119497,1.0,4.1e-05
ID050,2,looking_around_with_occlusion,0.5938771089743591,1.0,5.6e-05
ID051,1,frontal_gaze,0.6033558170731707,1.0,0.000531
ID051,1,looking_around,0.8168263726708075,0.999999,0.041377
ID051,1,looking_around_with_occlusion,0.7721609867549669,1.0,0.023649
ID051,2,frontal_gaze,0.605508924050633,1.0,0.000563
ID051,2,looking_around,0.8931044121212122,1.0,0.121567
ID051,2,looking_around_with_occlusion,0.946666751633987,1.0,0.154352
ID052,1,frontal_gaze,0.990469984375,1.0,0.974566
ID052,1,looking_around,0.8621117770700636,1.0,0.074796
ID052,1,looking_around_with_occlusion,0.989580030075188,1.0,0.79529
ID052,2,frontal_gaze,0.911922404109589,1.0,0.160921
ID052,2,looking_around,0.8963088784530387,1.0,0.244376
ID052,2,looking_around_with_occlusion,0.8550177942857143,1.0,0.060107
ID053,1,frontal_gaze,0.5977557213114754,1.0,0.016264
ID053,1,looking_around,0.7644285784313725,1.0,0.012097
ID053,1,looking_around_with_occlusion,0.9170494871794873,1.0,0.037535
ID053,2,frontal_gaze,0.6215592386363636,1.0,0.000518
ID053,2,looking_around,0.6688739942857143,1.0,0.001554
ID053,2,looking_around_with_occlusion,0.6452001566265061,1.0,0.000571
ID054,1,frontal_gaze,0.5475642047619048,1.0,0.000681
ID054,1,looking_around,0.7716285185185184,1.0,0.01749
ID054,1,looking_around_with_occlusion,0.9658939499999999,1.0,0.190627
ID054,2,frontal_gaze,0.558169202247191,1.0,0.003892
ID054,2,looking_around,0.9251119675675675,1.0,0.218647
ID054,2,looking_around_with_occlusion,0.9018594512820511,1.0,0.151055
ID055,1,frontal_gaze,0.5897515128205129,1.0,9.5e-05
ID055,1,looking_around,0.7346295948275862,1.0,0.000363
ID055,1,looking_around_with_occlusion,0.8660059862068965,1.0,0.119768
ID055,2,frontal_gaze,0.6368634863013698,1.0,1.4e-05
ID055,2,looking_around,0.5139771726618705,1.0,7.3e-05
ID055,2,looking_around_with_occlusion,0.5830171984732825,1.0,0.000383
ID056,1,frontal_gaze,0.7420232181818184,1.0,0.006109
ID056,1,looking_around,0.8568929818181817,1.0,0.166222
ID056,1,looking_around_with_occlusion,0.926286142857143,1.0,0.208797
ID056,2,frontal_gaze,0.7344941717171717,1.0,0.029968
ID056,2,looking_around,0.9511863828125,1.0,0.340705
ID056,2,looking_around_with_occlusion,0.9247242772277229,1.0,0.322173
ID057,1,frontal_gaze,0.4978464769230769,1.0,0.001094
ID057,1,looking_around,0.7290207278911565,1.0,0.011104
ID057,1,looking_around_with_occlusion,0.5742933700787398,0.995889,0.000725
ID057,2,frontal_gaze,0.4296369662162162,1.0,0.000229
ID057,2,looking_around,0.5949232885906041,1.0,0.002888
ID057,2,looking_around_with_occlusion,0.6936793175675676,1.0,0.004391
ID058,1,frontal_gaze,0.7219593647798742,1.0,0.052868
ID058,1,looking_around,0.9749846470588236,1.0,0.656326
ID058,1,looking_around_with_occlusion,0.9354528625954198,0.999998,0.47428
ID058,2,frontal_gaze,0.9892619781021899,1.0,0.817096
ID058,2,looking_around,0.9899019343065691,1.0,0.619491
ID058,2,looking_around_with_occlusion,0.9917851459854016,1.0,0.889256
ID059,1,frontal_gaze,0.8631679888888887,1.0,0.232788
ID059,1,looking_around,0.6142262127659573,1.0,0.015037
ID059,1,looking_around_with_occlusion,0.675350511627907,1.0,0.008436
ID059,2,frontal_gaze,0.7909877980769231,1.0,0.025034
ID059,2,looking_around,0.6822374607843138,1.0,0.038177
ID059,2,looking_around_with_occlusion,0.6736931743119267,1.0,0.007484
ID060,1,frontal_gaze,0.792480306451613,0.990544,0.070393
ID060,1,looking_around,0.6112088968253969,1.0,0.009179
ID060,1,looking_around_with_occlusion,0.8047702975206611,0.999998,0.047791
ID060,2,frontal_gaze,0.6312304354838711,1.0,0.064194
ID060,2,looking_around,0.412454814159292,1.0,0.001225
ID060,2,looking_around_with_occlusion,0.6935059531250001,1.0,0.008406
ID061,1,frontal_gaze,0.5726529348837209,1.0,0.00708
ID061,1,looking_around,0.6526497210884353,1.0,0.023684
ID061,1,looking_around_with_occlusion,0.7385482642857144,1.0,0.037105
ID061,2,frontal_gaze,0.5163493288590604,1.0,0.001787
ID061,2,looking_around,0.8395896225165564,1.0,0.092654
ID061,2,looking_around_with_occlusion,0.79209046,1.0,0.007877
ID062,1,frontal_gaze,0.9999143831168833,1.0,0.987284
ID062,1,looking_around,0.99764201010101,1.0,0.973069
ID062,1,looking_around_with_occlusion,0.9997508125000001,1.0,0.992206
ID062,2,frontal_gaze,0.8836478187500001,1.0,0.13546
ID062,2,looking_around,0.9694984598540144,1.0,0.299978
ID062,2,looking_around_with_occlusion,0.9996537006369426,1.0,0.97724
ID063,1,frontal_gaze,0.6477108829787233,1.0,0.071117
ID063,1,looking_around,0.871549372781065,1.0,0.160643
ID063,1,looking_around_with_occlusion,0.9243561754385965,1.0,0.53152
ID063,2,frontal_gaze,0.6905584245810056,1.0,0.041257
ID063,2,looking_around,0.9804385256410256,1.0,0.208142
ID063,2,looking_around_with_occlusion,0.9955500421686746,1.0,0.743169
ID064,1,frontal_gaze,0.5231488774193549,1.0,0.002965
ID064,1,looking_around,0.5793774666666667,0.99999,3e-06
ID064,1,looking_around_with_occlusion,0.5260365,1.0,0.000115
ID064,2,frontal_gaze,0.5669305170068027,1.0,1.5e-05
ID064,2,looking_around,0.7948506368421054,1.0,2e-06
ID064,2,looking_around_with_occlusion,0.7031276820809249,1.0,0.000167
ID065,1,frontal_gaze,0.13177173387096777,0.990022,1.1e-05
ID065,1,looking_around,0.27027575609756094,1.0,0.007127
ID065,1,looking_around_with_occlusion,0.23095827160493826,1.0,4.3e-05
ID065,2,frontal_gaze,0.648915188811189,0.99999,6.9e-05
ID065,2,looking_around,0.8622301275167784,1.0,0.000315
ID065,2,looking_around_with_occlusion,0.8273571029411765,1.0,0.000124
